volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Niijima,Confirmed Eruption,1250 BCE,--,Wakago tephra,Tephrochronology,Unknown,34.397,139.27,432 m,Japan,Lava dome(s),"3,060","3,349","6,139","1,347,661"
Iwatesan,Confirmed Eruption,1250 BCE,3,Higashi-Iwate,Radiocarbon (corrected),Unknown,39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Akita-Yakeyama,Confirmed Eruption,1250 BCE,--,,Radiocarbon (corrected),Unknown,39.964,140.757,1366 m,Japan,Stratovolcano,127,721,"55,493","3,122,037"
Taranaki,Confirmed Eruption,1250 BCE,--,Southern Beehive,Tephrochronology,Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Taupo,Confirmed Eruption,1250 BCE,3,"4 km W of Te Kohaiakahu Point, Unit T",Radiocarbon (corrected),Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Loloru,Confirmed Eruption,1260 BCE,--,,Radiocarbon (uncorrected),Unknown,-6.52,155.62,1887 m,Papua New Guinea,Pyroclastic shield,1,173,"26,075","97,088"
Asosan,Confirmed Eruption,1270 BCE,--,,Radiocarbon (uncorrected),Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Baru,Confirmed Eruption,1270 BCE,--,,Radiocarbon (corrected),Unknown,8.808,-82.543,3474 m,Panama,Stratovolcano,118,"6,983","79,933","756,597"
Katla,Confirmed Eruption,1280 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
St. Paul Island,Confirmed Eruption,1280 BCE,--,West side (Fox Hill),Radiocarbon (uncorrected),Unknown,57.18,-170.3,203 m,United States,Shield,582,582,582,783
Katla,Confirmed Eruption,1290 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Agua de Pau,Confirmed Eruption,1290 BCE,4,Lagoa do Fogo caldera,Radiocarbon (uncorrected),Unknown,37.77,-25.47,947 m,Portugal,Stratovolcano,406,"17,272","113,131","119,653"
Cayambe,Confirmed Eruption,1300 BCE,--,,Tephrochronology,Unknown,0.029,-77.986,5790 m,Ecuador,Compound,70,"1,148","109,630","3,154,986"
Mauna Loa,Confirmed Eruption,1300 BCE,0,Mokuaweoweo and NE rift zone,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Fujisan,Confirmed Eruption,1300 BCE,--,Tephra unit SYP2,Radiocarbon (corrected),Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Taveuni,Confirmed Eruption,1300 BCE,2,,Tephrochronology,Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Vulcano,Confirmed Eruption,1300 BCE,3,Fossa,Tephrochronology,Unknown,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Haleakala,Confirmed Eruption,1310 BCE,--,Upper SW rift zone (~2600 m),Radiocarbon (corrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
Redoubt,Confirmed Eruption,1310 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
"Bravo, Cerro",Confirmed Eruption,1310 BCE,4,CB7 tephra,Radiocarbon (uncorrected),Unknown,5.091,-75.293,3985 m,Colombia,Stratovolcano,"1,679","4,916","538,690","3,929,468"
Soufriere Guadeloupe,Confirmed Eruption,1310 BCE,3,Morne Amic,Radiocarbon (corrected),Unknown,16.044,-61.664,1467 m,France,Stratovolcano,"8,839","71,345","256,899","482,449"
Yucamane,Confirmed Eruption,1320 BCE,5,,Radiocarbon (uncorrected),Unknown,-17.184,-70.196,5495 m,Peru,Stratovolcano(es),51,692,"10,396","467,713"
La Palma,Confirmed Eruption,1320 BCE,--,La Fajana (Volcán Fuego),Radiocarbon (uncorrected),Unknown,28.57,-17.83,2426 m,Spain,Stratovolcano(es),442,,,
Colima,Confirmed Eruption,1320 BCE,--,,Radiocarbon (uncorrected),Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
San Martin,Confirmed Eruption,1320 BCE,--,South flank (Cerro Mono Blanco),Radiocarbon (uncorrected),Unknown,18.57,-95.2,1650 m,Mexico,Shield,280,"3,581","259,640","1,645,811"
Sheveluch,Confirmed Eruption,1330 BCE,3,,Radiocarbon (corrected),Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Longonot,Confirmed Eruption,1330 BCE,--,,Radiocarbon (uncorrected),Unknown,-0.914,36.446,2776 m,Kenya,Stratovolcano,809,"17,893","410,677","8,750,154"
Okataina,Confirmed Eruption,1330 BCE,--,Mt. Edgecumbe,Radiocarbon (corrected),Unknown,-38.12,176.5,1111 m,New Zealand,Lava dome(s),18,579,"79,591","362,413"
"Chichon, El",Confirmed Eruption,1340 BCE,--,Tephra unit J,Radiocarbon (corrected),Unknown,17.36,-93.228,1150 m,Mexico,Lava dome(s),"3,759","11,000","143,015","3,570,632"
"Toluca, Nevado de",Confirmed Eruption,1350 BCE,--,,Radiocarbon (uncorrected),Unknown,19.108,-99.758,4680 m,Mexico,Stratovolcano,126,"1,240","1,626,432","25,247,342"
Bezymianny,Confirmed Eruption,1350 BCE,--,,Tephrochronology,Unknown,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Redoubt,Confirmed Eruption,1350 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Fujisan,Confirmed Eruption,1350 BCE,5,Tephra layer Os,Tephrochronology,Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Naruko,Confirmed Eruption,1350 BCE,--,,Radiocarbon (corrected),Unknown,38.729,140.734,470 m,Japan,Caldera,"54,771","54,771","210,262","4,417,058"
Krasheninnikov,Confirmed Eruption,1350 BCE,3,N (Zametny) & S (Duga) flank fissures,Radiocarbon (corrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Avachinsky,Confirmed Eruption,1350 BCE,5,Tephra layer IIAV3,Radiocarbon (uncorrected),Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Koshelev,Confirmed Eruption,1350 BCE,--,Northern flank,Radiocarbon (uncorrected),Unknown,51.356,156.753,1822 m,Russia,Stratovolcano,0,2,855,"4,390"
Tokachidake,Confirmed Eruption,1350 BCE,3,Ground Crater,Radiocarbon (corrected),Unknown,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
Asosan,Confirmed Eruption,1350 BCE,3,Komezuka,Radiocarbon (corrected),Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Hekla,Confirmed Eruption,1350 BCE,--,Vatnafjöll,Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Witori,Confirmed Eruption,1370 BCE,6,W-K2 tephra,Radiocarbon (corrected),Unknown,-5.576,150.516,724 m,Papua New Guinea,Caldera,"24,509","24,509","37,824","145,382"
Pelee,Confirmed Eruption,1390 BCE,--,Tephra layer NRS3,Radiocarbon (corrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Nemrut Dagi,Confirmed Eruption,1396 BCE,--,,Varve Count,Unknown,38.654,42.229,2948 m,Turkey,Stratovolcano,608,"7,399","230,531","1,618,263"
Karymsky,Confirmed Eruption,1400 BCE,2,Tephra layer PM4,Radiocarbon (corrected),Unknown,54.049,159.443,1513 m,Russia,Stratovolcano,0,0,291,"10,848"
Naruko,Confirmed Eruption,1400 BCE,--,,Tephrochronology,Unknown,38.729,140.734,470 m,Japan,Caldera,"54,771","54,771","210,262","4,417,058"
Hakoneyama,Confirmed Eruption,1400 BCE,--,NW side of Kami-yama (Kanmuriga-take),Radiocarbon (corrected),Unknown,35.233,139.021,1438 m,Japan,Complex,"14,140","53,755","1,543,563","30,282,197"
Tenerife,Confirmed Eruption,1400 BCE,--,NW rift zone (Montaña Samara),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Merapi,Confirmed Eruption,1410 BCE,--,,Radiocarbon (corrected),Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Etna,Confirmed Eruption,1420 BCE,--,FL tephra layer,Radiocarbon (corrected),Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Turrialba,Confirmed Eruption,1420 BCE,--,,Radiocarbon (corrected),Unknown,10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
Vesuvius,Confirmed Eruption,1430 BCE,4,AP2 tephra,Radiocarbon (corrected),Unknown,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Nasudake,Confirmed Eruption,1440 BCE,2,Chausu-dake,Tephrochronology,Unknown,37.125,139.963,1915 m,Japan,Stratovolcano(es),639,"5,802","298,717","5,725,203"
Katla,Confirmed Eruption,1440 BCE,4,Tephra layer LN,Radiocarbon (corrected),Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Arenal,Confirmed Eruption,1450 BCE,4,Tephra layer AR-8/ET-10,Tephrochronology,Unknown,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Akita-Komagatake,Confirmed Eruption,1450 BCE,--,"AK-5, AK-4 tephra layers",Radiocarbon (corrected),Unknown,39.761,140.799,1637 m,Japan,Stratovolcano(es),376,"3,864","216,708","2,521,611"
Miyakejima,Confirmed Eruption,1450 BCE,--,NW flank (NGS scoria layer),Tephrochronology,Unknown,34.094,139.526,775 m,Japan,Stratovolcano,"1,848","3,189","3,474","95,663"
Izu-Oshima,Confirmed Eruption,1450 BCE,--,Tephra layer O15,Tephrochronology,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Fujisan,Confirmed Eruption,1450 BCE,--,Tephra layer S-10,Tephrochronology,Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Taisetsuzan,Confirmed Eruption,1450 BCE,--,"Asahi-dake, As-B tephra",Radiocarbon (corrected),Unknown,43.664,142.854,2291 m,Japan,Stratovolcano(es),19,119,"16,391","1,304,267"
Colima,Confirmed Eruption,1450 BCE,--,,Radiocarbon (uncorrected),Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Newberry,Confirmed Eruption,1450 BCE,--,South of East Lake,Hydration Rind,Unknown,43.722,-121.229,2434 m,United States,Shield,0,0,"16,437","180,091"
Taveuni,Confirmed Eruption,1450 BCE,2,,Tephrochronology,Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Unzendake,Confirmed Eruption,1450 BCE,--,Fugen-dake (Kazaana),Thermoluminescence,Unknown,32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Kuchinoerabujima,Confirmed Eruption,1450 BCE,--,"Shindake, N-m tephra",Radiocarbon (corrected),Unknown,30.443,130.217,657 m,Japan,Stratovolcano(es),"1,544","1,698","5,348","149,518"
Ata,Confirmed Eruption,1450 BCE,--,"Mizunashi, Kagami, Ikezoko maars",Tephrochronology,Unknown,31.22,130.57,924 m,Japan,Caldera(s),"93,134","93,134","171,590","1,891,380"
Unknown Source,Confirmed Eruption,1454 BCE,--,,,,,,,,,,,,
Unknown Source,Confirmed Eruption,1459 BCE,--,,,,,,,,,,,,
Taupo,Confirmed Eruption,1460 BCE,6,"Horomatangi Reefs?, Unit S",Radiocarbon (corrected),Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Etna,Discredited Eruption,1470 BCE,--,, ,[ Unknown ],37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Ischia,Confirmed Eruption,1480 BCE,--,Castiglione,Magnetism,Unknown,40.73,13.897,789 m,Italy,Complex,"18,669","20,210","383,661","5,729,354"
Puyehue-Cordon Caulle,Confirmed Eruption,1490 BCE,--,,Radiocarbon (corrected),Unknown,-40.59,-72.117,2236 m,Chile,Stratovolcano,129,783,"7,163","515,357"
Etna,Confirmed Eruption,1500 BCE,5,,Historical Observations,Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Ata,Confirmed Eruption,1500 BCE,4,"Kaimon, Tephra layer Km-xi",Tephrochronology,Unknown,31.22,130.57,924 m,Japan,Caldera(s),"93,134","93,134","171,590","1,891,380"
"Orizaba, Pico de",Confirmed Eruption,1500 BCE,3,,Radiocarbon (uncorrected),Unknown,19.03,-97.27,5564 m,Mexico,Stratovolcano,413,"4,469","759,747","5,962,920"
Sheveluch,Confirmed Eruption,1500 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Avachinsky,Confirmed Eruption,1500 BCE,5,Tephra layer AV1,Radiocarbon (corrected),Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Iwatesan,Confirmed Eruption,1500 BCE,--,Higashi-Iwate,Tephrochronology,Unknown,39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Chikurachki,Confirmed Eruption,1500 BCE,4,OSC6 tephra,Tephrochronology,Unknown,50.324,155.461,1781 m,Russia,Stratovolcano(es),0,65,527,"2,492"
Fujisan,Confirmed Eruption,1510 BCE,--,Tephra unit SYP1,Radiocarbon (corrected),Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Redoubt,Confirmed Eruption,1510 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
"Chillan, Nevados de",Confirmed Eruption,1510 BCE,--,Volcán Viejo,Radiocarbon (uncorrected),Unknown,-36.868,-71.378,3180 m,Chile,Stratovolcano,68,371,"3,733","512,325"
Cotopaxi,Confirmed Eruption,1510 BCE,--,,Radiocarbon (uncorrected),Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Katla,Confirmed Eruption,1540 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Redoubt,Confirmed Eruption,1540 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Jingbo,Confirmed Eruption,1540 BCE,--,,Radiocarbon (uncorrected),Unknown,44.08,128.83,1000 m,China,Volcanic field,"35,038","35,038","149,132","2,372,857"
Kanaga,Confirmed Eruption,1550 BCE,--,T7 tephra,Radiocarbon (corrected),Unknown,51.923,-177.168,1307 m,United States,Stratovolcano,0,0,0,0
Severny,Confirmed Eruption,1550 BCE,--,WSW flank (Tobeltsen),Radiocarbon (uncorrected),Unknown,58.28,160.87,1936 m,Russia,Shield,0,0,4,"3,152"
Bezymianny,Confirmed Eruption,1550 BCE,--,Expeditsii and Exstrusivny Greben,Tephrochronology,Unknown,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Redoubt,Confirmed Eruption,1550 BCE,--,,Radiocarbon (uncorrected),Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Hayes,Confirmed Eruption,1550 BCE,5,,Tephrochronology,Unknown,61.64,-152.411,3034 m,United States,Stratovolcano,0,0,0,151
Kilauea,Confirmed Eruption,1550 BCE,0,SW rift zone,Radiocarbon (uncorrected),Unknown,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Adatarayama,Confirmed Eruption,1550 BCE,--,"Numanotaira, Ad-p1, p2 tephras",Tephrochronology,Unknown,37.647,140.281,1728 m,Japan,Stratovolcano(es),428,"3,936","717,078","5,024,654"
Opala,Confirmed Eruption,1550 BCE,--,,Radiocarbon (uncorrected),Unknown,52.543,157.339,2439 m,Russia,Caldera,22,22,50,"58,949"
Koryaksky,Confirmed Eruption,1550 BCE,--,South and SW flanks,Radiocarbon (uncorrected),Unknown,53.321,158.712,3430 m,Russia,Stratovolcano,0,13,"142,050","257,322"
Bakening,Confirmed Eruption,1550 BCE,--,SE flank,Tephrochronology,Unknown,53.905,158.07,2278 m,Russia,Stratovolcano,0,10,"1,583","87,139"
Uzon,Confirmed Eruption,1550 BCE,--,Bannoe Lake,Tephrochronology,Unknown,54.5,159.97,1617 m,Russia,Caldera(s),0,0,294,"9,144"
Kussharo,Confirmed Eruption,1550 BCE,--,Atosanupuri,Tephrochronology,Unknown,43.615,144.427,574 m,Japan,Caldera,"8,331","8,331","26,476","680,109"
Ata,Confirmed Eruption,1550 BCE,--,Nabeshima-dake,Tephrochronology,Unknown,31.22,130.57,924 m,Japan,Caldera(s),"93,134","93,134","171,590","1,891,380"
Vesuvius,Confirmed Eruption,1550 BCE,4,AP1 tephra,Radiocarbon (corrected),Unknown,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
"Lengai, Ol Doinyo",Confirmed Eruption,1550 BCE,--,,Tephrochronology,Unknown,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Hekla,Confirmed Eruption,1550 BCE,4,Seslund pumice,Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Torfajokull,Confirmed Eruption,1550 BCE,--,W side of caldera (Markafljot domes),Tephrochronology,Unknown,63.892,-19.122,1280 m,Iceland,Stratovolcano,0,0,7,"16,304"
Deception Island,Confirmed Eruption,1550 BCE,--,Tephra layer AP-13,Radiocarbon (uncorrected),Unknown,-63.001,-60.652,602 m,Antarctica,Caldera,0,0,0,0
"Maule, Laguna del",Confirmed Eruption,1550 BCE,0,rsl and rcl,Ar/Ar,Unknown,-36.058,-70.492,2162 m,Chile,Caldera,"1,045","1,045","1,521","169,334"
Taranaki,Confirmed Eruption,1560 BCE,--,,Radiocarbon (uncorrected),Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Redoubt,Confirmed Eruption,1560 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Fuego,Confirmed Eruption,1580 BCE,--,,Radiocarbon (uncorrected),Unknown,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Taapaca,Confirmed Eruption,1580 BCE,--,,Radiocarbon (uncorrected),Unknown,-18.1,-69.5,5860 m,Chile,Complex,3,87,"1,994","505,369"
Chacana,Confirmed Eruption,1580 BCE,--,,Radiocarbon (uncorrected),Unknown,-0.375,-78.25,4643 m,Ecuador,Caldera,"81,716","81,716","348,743","3,292,546"
Fuss Peak,Confirmed Eruption,1590 BCE,3,HPM2 tephra,Radiocarbon (corrected),Unknown,50.267,155.246,1742 m,Russia,Stratovolcano,0,62,354,"1,891"
Zaozan [Zaosan],Confirmed Eruption,1600 BCE,--,Goshiki-dake,Radiocarbon (corrected),Unknown,38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Moffett,Confirmed Eruption,1600 BCE,--,Sandwich Ash deposit,Radiocarbon (corrected),Unknown,51.944,-176.747,1196 m,United States,Stratovolcano,0,0,0,0
Soufriere St. Vincent,Confirmed Eruption,1600 BCE,--,,Radiocarbon (uncorrected),Unknown,13.33,-61.18,1220 m,Saint Vincent and the Grenadines,Stratovolcano,"1,491","15,327","103,882","291,476"
St. Helens,Confirmed Eruption,1610 BCE,--,,Radiocarbon (corrected),Unknown,46.2,-122.18,2549 m,United States,Stratovolcano,78,427,"2,221","2,173,101"
Santorini,Confirmed Eruption,1610 BCE,7,,Radiocarbon (corrected),Unknown,36.404,25.396,367 m,Greece,Shield(s),"5,176","12,266","12,336","67,468"
Ata,Confirmed Eruption,1610 BCE,3,"Kaimon, Tephra layer Km-omicron",Tephrochronology,Unknown,31.22,130.57,924 m,Japan,Caldera(s),"93,134","93,134","171,590","1,891,380"
Unknown Source,Confirmed Eruption,1623 BCE,--,,,,,,,,,,,,
Unknown Source,Confirmed Eruption,1628 BCE,--,,,,,,,,,,,,
Katla,Confirmed Eruption,1640 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Aniakchak,Confirmed Eruption,1645 BCE,6,,Ice Core,Unknown,56.88,-158.17,1341 m,United States,Caldera,0,0,36,479
Mageik,Confirmed Eruption,1650 BCE,--,East Mageik,Radiocarbon (uncorrected),Unknown,58.195,-155.253,2165 m,United States,Stratovolcano,0,0,0,376
Sheveluch,Confirmed Eruption,1650 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Tolbachik,Confirmed Eruption,1650 BCE,--,SW flank (Istochniky),Tephrochronology,Unknown,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Kilauea,Confirmed Eruption,1650 BCE,0,SW rift zone,Radiocarbon (uncorrected),Unknown,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Mauna Loa,Confirmed Eruption,1650 BCE,0,NE and SW rift zones,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Hualalai,Confirmed Eruption,1650 BCE,0,,Radiocarbon (uncorrected),Unknown,19.692,-155.87,2523 m,United States,Shield,"35,906","35,906","46,959","166,240"
Iwatesan,Confirmed Eruption,1650 BCE,--,Nishi-Iwate (O-jigokudani area),Radiocarbon (corrected),Unknown,39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Krasheninnikov,Confirmed Eruption,1650 BCE,--,Northern cone,Radiocarbon (corrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Gamchen,Confirmed Eruption,1650 BCE,--,SE flank (Barany),Tephrochronology,Unknown,54.974,160.703,2539 m,Russia,Complex,0,0,382,"3,829"
Asosan,Confirmed Eruption,1650 BCE,3,"Ojo-dake, OjS tephra",Radiocarbon (corrected),Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Campi Flegrei,Confirmed Eruption,1650 BCE,4,Fossa Lupara (Monte Senga),Tephrochronology,Unknown,40.827,14.139,458 m,Italy,Caldera,"2,234,109","2,234,109","3,006,865","6,019,697"
Hekla,Confirmed Eruption,1650 BCE,--,Vatnafjöll,Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Tenerife,Confirmed Eruption,1650 BCE,--,Teide SW flank (La Mancha Ruana),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Cayambe,Confirmed Eruption,1650 BCE,--,,Tephrochronology,Unknown,0.029,-77.986,5790 m,Ecuador,Compound,70,"1,148","109,630","3,154,986"
Azufral,Confirmed Eruption,1650 BCE,--,,Radiocarbon (uncorrected),Unknown,1.08,-77.68,4070 m,Colombia,Stratovolcano,"4,334","40,657","387,292","1,817,609"
Arenal,Confirmed Eruption,1650 BCE,4,Tephra layer AR-7/ET-11,Tephrochronology,Unknown,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Nemrut Dagi,Confirmed Eruption,1662 BCE,--,,Varve Count,Unknown,38.654,42.229,2948 m,Turkey,Stratovolcano,608,"7,399","230,531","1,618,263"
Furnas,Confirmed Eruption,1670 BCE,--,Tephra layer A,Tephrochronology,Unknown,37.77,-25.32,805 m,Portugal,Stratovolcano,"1,333","7,310","87,865","153,182"
Katla,Confirmed Eruption,1670 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Craters of the Moon,Confirmed Eruption,1680 BCE,0,Vermillion Chasm to Minidoka-Larkspur,Radiocarbon (uncorrected),Unknown,43.42,-113.5,2005 m,United States,Pyroclastic cone(s),15,15,"1,459","93,300"
St. Helens,Confirmed Eruption,1680 BCE,--,Tephra layer ya,Radiocarbon (corrected),Unknown,46.2,-122.18,2549 m,United States,Stratovolcano,78,427,"2,221","2,173,101"
Redoubt,Confirmed Eruption,1690 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Unknown Source,Confirmed Eruption,1695 BCE,--,,,,,,,,,,,,
Tenerife,Confirmed Eruption,1700 BCE,--,NW rift zone (Montaña Botija),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Katla,Confirmed Eruption,1700 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Redoubt,Confirmed Eruption,1700 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Sheveluch,Confirmed Eruption,1700 BCE,4,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Mauna Loa,Confirmed Eruption,1700 BCE,0,SW rift zone,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Avachinsky,Confirmed Eruption,1700 BCE,--,,Tephrochronology,Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Maruyama,Confirmed Eruption,1700 BCE,2,"Maru-yama, My-b tephra",Radiocarbon (corrected),Unknown,43.418,143.031,2013 m,Japan,Stratovolcano(es),0,6,"3,682","1,260,920"
Taranaki,Confirmed Eruption,1700 BCE,5,Inglewood Tephra,Radiocarbon (uncorrected),Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Taveuni,Confirmed Eruption,1700 BCE,2,,Tephrochronology,Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Osorno,Confirmed Eruption,1710 BCE,--,,Radiocarbon (uncorrected),Unknown,-41.105,-72.496,2659 m,Chile,Stratovolcano,88,674,"11,964","655,492"
Kujusan,Confirmed Eruption,1720 BCE,--,Taisen-Minami,Tephrochronology,Unknown,33.086,131.249,1791 m,Japan,Stratovolcano(es),"1,667","11,771","181,541","7,815,706"
Hengill,Confirmed Eruption,1730 BCE,0,Thjófahraun,Radiocarbon (corrected),Unknown,64.083,-21.416,803 m,Iceland,Crater rows,"5,722","5,722","124,106","204,855"
Hekla,Confirmed Eruption,1750 BCE,--,,Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Ljosufjoll,Confirmed Eruption,1750 BCE,2,Grábrók,Radiocarbon (uncorrected),Unknown,64.9,-22.483,1063 m,Iceland,Fissure vent(s),713,713,"1,511","192,797"
Niigata-Yakeyama,Confirmed Eruption,1750 BCE,--,,Radiocarbon (corrected),Unknown,36.921,138.036,2400 m,Japan,Lava dome,73,610,"226,866","3,920,252"
Tokachidake,Confirmed Eruption,1750 BCE,--,,Radiocarbon (corrected),Unknown,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
